ballx,bally,y1,y2,bouncenum,score1,score2
103, 52, 10, 80, 2, 3, 2
108, 41, 0, 80, 2, 3, 2
113, 30, 0, 80, 2, 3, 2
118, 19, 0, 80, 2, 3, 2
123, 30, 0, 80, 2, 3, 2
128, 41, 0, 80, 2, 3, 2
133, 52, 0, 80, 2, 3, 2
133, 52, 0, 80, 2, 3, 2
138, 63, 0, 90, 2, 3, 2
143, 74, 0, 100, 2, 3, 2
148, 85, 0, 110, 2, 3, 2
153, 96, 0, 120, 2, 3, 2
158, 107, 0, 130, 2, 3, 2
163, 118, 0, 140, 2, 3, 2
168, 129, 0, 150, 2, 3, 2
173, 140, 0, 160, 2, 3, 2
178, 151, 0, 170, 2, 3, 2
183, 162, 0, 180, 2, 3, 2
188, 173, 0, 190, 2, 3, 2
193, 184, 0, 200, 2, 3, 2
198, 195, 0, 210, 2, 3, 2
203, 206, 0, 220, 2, 3, 2
208, 217, 0, 230, 2, 3, 2
213, 228, 0, 240, 2, 3, 2
218, 239, 0, 250, 2, 3, 2
223, 250, 0, 260, 2, 3, 2
228, 261, 0, 270, 2, 3, 2
233, 272, 0, 280, 2, 3, 2
238, 283, 0, 280, 2, 3, 2
243, 294, 0, 280, 2, 3, 2
248, 305, 0, 280, 2, 3, 2
253, 316, 0, 280, 2, 3, 2
258, 327, 0, 280, 2, 3, 2
263, 338, 0, 280, 2, 3, 2
268, 349, 0, 280, 2, 3, 2
273, 360, 0, 280, 2, 3, 2
273, 360, 0, 280, 2, 3, 2
278, 371, 0, 270, 2, 3, 2
283, 382, 0, 260, 2, 3, 2
288, 393, 0, 260, 2, 3, 2
293, 404, 0, 260, 2, 3, 2
298, 415, 0, 260, 2, 3, 2
303, 426, 0, 260, 2, 3, 2
308, 437, 0, 260, 2, 3, 2
313, 448, 0, 260, 2, 3, 2
318, 459, 0, 260, 2, 3, 2
323, 470, 0, 260, 2, 3, 2
328, 481, 0, 260, 2, 3, 2
333, 470, 0, 260, 2, 3, 2
338, 459, 0, 260, 2, 3, 2
343, 448, 0, 260, 2, 3, 2
348, 437, 0, 260, 2, 3, 2
353, 426, 0, 260, 2, 3, 2
358, 415, 0, 260, 2, 3, 2
363, 404, 0, 260, 2, 3, 2
368, 393, 0, 260, 2, 3, 2
373, 382, 0, 260, 2, 3, 2
378, 371, 0, 260, 2, 3, 2
383, 360, 0, 260, 2, 3, 2
383, 360, 0, 260, 2, 3, 2
388, 349, 0, 250, 2, 3, 2
393, 338, 0, 240, 2, 3, 2
398, 327, 0, 230, 2, 3, 2
403, 316, 0, 220, 2, 3, 2
408, 305, 0, 210, 2, 3, 2
413, 294, 0, 200, 2, 3, 2
418, 283, 0, 190, 2, 3, 2
423, 272, 0, 180, 2, 3, 2
428, 261, 0, 170, 2, 3, 2
433, 250, 0, 160, 2, 3, 2
438, 239, 0, 150, 2, 3, 2
443, 228, 0, 140, 2, 3, 2
448, 217, 0, 130, 2, 3, 2
453, 206, 0, 120, 2, 3, 2
458, 195, 0, 110, 2, 3, 2
463, 184, 0, 100, 2, 3, 2
468, 173, 0, 90, 2, 3, 2
473, 162, 0, 80, 2, 3, 2
478, 151, 0, 70, 2, 3, 2
483, 140, 0, 60, 2, 3, 2
488, 129, 0, 50, 2, 3, 2
493, 118, 0, 40, 2, 3, 2
498, 107, 0, 30, 2, 3, 2
503, 96, 0, 20, 2, 3, 2
508, 85, 0, 10, 2, 3, 2
513, 74, 0, 0, 2, 3, 2
518, 63, 0, 0, 2, 3, 2
523, 52, 0, 0, 2, 3, 2
528, 41, 0, 0, 2, 3, 2
533, 30, 0, 0, 2, 3, 2
538, 19, 0, 0, 2, 3, 2
543, 30, 0, 0, 2, 3, 2
548, 41, 0, 0, 2, 3, 2
553, 52, 0, 0, 2, 3, 2
558, 63, 0, 0, 2, 3, 2
558, 63, 0, 0, 2, 3, 2
563, 74, 0, 10, 2, 3, 2
568, 85, 0, 20, 2, 3, 2
573, 96, 0, 30, 2, 3, 2
578, 107, 0, 40, 2, 3, 2
583, 118, 0, 50, 2, 3, 2
588, 129, 0, 60, 2, 3, 2
593, 140, 0, 70, 2, 3, 2
598, 151, 0, 80, 2, 3, 2
603, 162, 0, 90, 2, 3, 2
608, 173, 0, 100, 2, 3, 2
613, 184, 0, 110, 2, 3, 2
618, 195, 0, 120, 2, 3, 2
623, 206, 0, 130, 2, 3, 2
628, 217, 0, 140, 2, 3, 2
633, 228, 0, 150, 2, 3, 2
638, 239, 0, 160, 2, 3, 2
643, 250, 0, 170, 3, 3, 2
638, 261, 0, 180, 3, 3, 2
633, 272, 0, 190, 3, 3, 2
628, 283, 0, 200, 3, 3, 2
623, 294, 0, 210, 3, 3, 2
618, 305, 0, 220, 3, 3, 2
613, 316, 0, 230, 3, 3, 2
608, 327, 0, 240, 3, 3, 2
603, 338, 0, 250, 3, 3, 2
598, 349, 0, 260, 3, 3, 2
593, 360, 0, 270, 3, 3, 2
588, 371, 0, 280, 3, 3, 2
583, 382, 0, 290, 3, 3, 2
578, 393, 0, 300, 3, 3, 2
573, 404, 0, 310, 3, 3, 2
568, 415, 0, 320, 3, 3, 2
563, 426, 0, 330, 3, 3, 2
558, 437, 0, 340, 3, 3, 2
553, 448, 0, 350, 3, 3, 2
548, 459, 0, 350, 3, 3, 2
543, 470, 0, 350, 3, 3, 2
538, 481, 0, 350, 3, 3, 2
538, 481, 0, 350, 3, 3, 2
533, 470, 10, 350, 3, 3, 2
528, 459, 20, 350, 3, 3, 2
523, 448, 30, 350, 3, 3, 2
518, 437, 40, 350, 3, 3, 2
513, 426, 50, 350, 3, 3, 2
508, 415, 60, 350, 3, 3, 2
503, 404, 70, 350, 3, 3, 2
498, 393, 80, 350, 3, 3, 2
493, 382, 90, 350, 3, 3, 2
488, 371, 100, 350, 3, 3, 2
483, 360, 100, 350, 3, 3, 2
478, 349, 100, 350, 3, 3, 2
473, 338, 100, 350, 3, 3, 2
468, 327, 100, 350, 3, 3, 2
463, 316, 100, 350, 3, 3, 2
458, 305, 100, 350, 3, 3, 2
453, 294, 100, 350, 3, 3, 2
448, 283, 100, 350, 3, 3, 2
448, 283, 100, 350, 3, 3, 2
443, 272, 90, 350, 3, 3, 2
438, 261, 80, 350, 3, 3, 2
433, 250, 70, 350, 3, 3, 2
428, 239, 60, 350, 3, 3, 2
423, 228, 50, 350, 3, 3, 2
418, 217, 40, 350, 3, 3, 2
413, 206, 30, 350, 3, 3, 2
408, 195, 20, 350, 3, 3, 2
403, 184, 10, 350, 3, 3, 2
398, 173, 10, 350, 3, 3, 2
393, 162, 10, 350, 3, 3, 2
388, 151, 10, 350, 3, 3, 2
383, 140, 10, 350, 3, 3, 2
383, 140, 10, 350, 3, 3, 2
378, 129, 20, 350, 3, 3, 2
373, 118, 30, 350, 3, 3, 2
368, 107, 40, 350, 3, 3, 2
363, 96, 50, 350, 3, 3, 2
358, 85, 60, 350, 3, 3, 2
353, 74, 70, 350, 3, 3, 2
348, 63, 80, 350, 3, 3, 2
343, 52, 90, 350, 3, 3, 2
338, 41, 100, 350, 3, 3, 2
333, 30, 110, 350, 3, 3, 2
328, 19, 120, 350, 3, 3, 2
323, 30, 130, 350, 3, 3, 2
318, 41, 140, 350, 3, 3, 2
313, 52, 150, 350, 3, 3, 2
308, 63, 160, 350, 3, 3, 2
303, 74, 170, 350, 3, 3, 2
298, 85, 170, 350, 3, 3, 2
293, 96, 170, 350, 3, 3, 2
288, 107, 170, 350, 3, 3, 2
283, 118, 170, 350, 3, 3, 2
283, 118, 170, 350, 3, 3, 2
278, 129, 180, 350, 3, 3, 2
273, 140, 190, 350, 3, 3, 2
268, 151, 200, 350, 3, 3, 2
263, 162, 210, 350, 3, 3, 2
258, 173, 220, 350, 3, 3, 2
253, 184, 230, 350, 3, 3, 2
248, 195, 240, 350, 3, 3, 2
243, 206, 250, 350, 3, 3, 2
238, 217, 260, 350, 3, 3, 2
233, 228, 270, 350, 3, 3, 2
228, 239, 280, 350, 3, 3, 2
223, 250, 290, 350, 3, 3, 2
218, 261, 300, 350, 3, 3, 2
213, 272, 310, 350, 3, 3, 2
208, 283, 320, 350, 3, 3, 2
203, 294, 330, 350, 3, 3, 2
198, 305, 340, 350, 3, 3, 2
193, 316, 350, 350, 3, 3, 2
188, 327, 350, 350, 3, 3, 2
183, 338, 350, 350, 3, 3, 2
178, 349, 350, 350, 3, 3, 2
173, 360, 350, 350, 3, 3, 2
168, 371, 350, 350, 3, 3, 2
163, 382, 350, 350, 3, 3, 2
158, 393, 350, 350, 3, 3, 2
153, 404, 350, 350, 3, 3, 2
148, 415, 350, 350, 3, 3, 2
143, 426, 350, 350, 3, 3, 2
138, 437, 350, 350, 3, 3, 2
133, 448, 350, 350, 3, 3, 2
128, 459, 350, 350, 3, 3, 2
123, 470, 350, 350, 3, 3, 2
118, 481, 350, 350, 3, 3, 2
113, 470, 350, 350, 3, 3, 2
108, 459, 350, 350, 3, 3, 2
103, 448, 350, 350, 3, 3, 2
98, 437, 350, 350, 3, 3, 2
93, 426, 350, 350, 3, 3, 2
88, 415, 350, 350, 3, 3, 2
83, 404, 350, 350, 3, 3, 2
78, 393, 350, 350, 3, 3, 2
73, 382, 350, 350, 3, 3, 2
68, 371, 350, 350, 3, 3, 2
68, 371, 350, 350, 3, 3, 2
63, 360, 340, 350, 3, 3, 2
58, 349, 330, 350, 3, 3, 2
53, 338, 320, 350, 3, 3, 2
48, 327, 310, 350, 3, 3, 2
43, 316, 300, 350, 3, 3, 2
38, 305, 290, 350, 3, 3, 2
33, 294, 280, 350, 3, 3, 2
28, 283, 270, 350, 3, 3, 2
23, 272, 260, 350, 3, 3, 2
18, 261, 250, 350, 3, 3, 2
13, 250, 240, 350, 3, 3, 2
350, 250, 230, 350, 0, 3, 3
354, 239, 220, 350, 0, 3, 3
358, 228, 210, 350, 0, 3, 3
362, 217, 200, 350, 0, 3, 3
366, 206, 190, 350, 0, 3, 3
370, 195, 180, 350, 0, 3, 3
374, 184, 170, 350, 0, 3, 3
378, 173, 170, 350, 0, 3, 3
382, 162, 170, 350, 0, 3, 3
386, 151, 170, 350, 0, 3, 3
390, 140, 170, 350, 0, 3, 3
394, 129, 170, 350, 0, 3, 3
398, 118, 170, 350, 0, 3, 3
398, 118, 170, 350, 0, 3, 3
402, 107, 170, 340, 0, 3, 3
402, 107, 170, 340, 0, 3, 3
406, 96, 160, 330, 0, 3, 3
410, 85, 150, 320, 0, 3, 3
414, 74, 140, 310, 0, 3, 3
418, 63, 130, 300, 0, 3, 3
422, 52, 120, 290, 0, 3, 3
426, 41, 110, 280, 0, 3, 3
430, 30, 100, 270, 0, 3, 3
434, 19, 90, 260, 0, 3, 3
438, 30, 80, 250, 0, 3, 3
442, 41, 70, 240, 0, 3, 3
446, 52, 60, 230, 0, 3, 3
450, 63, 50, 220, 0, 3, 3
454, 74, 40, 210, 0, 3, 3
458, 85, 30, 200, 0, 3, 3
462, 96, 20, 190, 0, 3, 3
466, 107, 10, 180, 0, 3, 3
470, 118, 0, 170, 0, 3, 3
474, 129, 0, 160, 0, 3, 3
478, 140, 0, 160, 0, 3, 3
482, 151, 0, 160, 0, 3, 3
486, 162, 0, 160, 0, 3, 3
486, 162, 0, 160, 0, 3, 3
490, 173, 0, 170, 0, 3, 3
494, 184, 0, 180, 0, 3, 3
498, 195, 0, 190, 0, 3, 3
502, 206, 0, 200, 0, 3, 3
506, 217, 0, 210, 0, 3, 3
510, 228, 0, 220, 0, 3, 3
514, 239, 0, 230, 0, 3, 3
518, 250, 0, 240, 0, 3, 3
522, 261, 0, 250, 0, 3, 3
526, 272, 0, 260, 0, 3, 3
530, 283, 0, 270, 0, 3, 3
534, 294, 0, 280, 0, 3, 3
538, 305, 0, 290, 0, 3, 3
542, 316, 0, 300, 0, 3, 3
546, 327, 0, 310, 0, 3, 3
550, 338, 0, 320, 0, 3, 3
554, 349, 0, 330, 0, 3, 3
558, 360, 0, 340, 0, 3, 3
562, 371, 0, 350, 0, 3, 3
566, 382, 0, 350, 0, 3, 3
570, 393, 0, 350, 0, 3, 3
574, 404, 0, 350, 0, 3, 3
578, 415, 0, 350, 0, 3, 3
582, 426, 0, 350, 0, 3, 3
586, 437, 0, 350, 0, 3, 3
590, 448, 0, 350, 0, 3, 3
594, 459, 0, 350, 0, 3, 3
594, 459, 0, 350, 0, 3, 3
598, 470, 0, 340, 0, 3, 3
602, 481, 0, 330, 0, 3, 3
606, 470, 0, 320, 0, 3, 3
610, 459, 0, 310, 0, 3, 3
614, 448, 0, 310, 0, 3, 3
618, 437, 0, 310, 0, 3, 3
622, 426, 0, 310, 0, 3, 3
626, 415, 0, 310, 0, 3, 3
630, 404, 0, 310, 0, 3, 3
634, 393, 0, 310, 0, 3, 3
638, 382, 0, 310, 0, 3, 3
642, 371, 0, 310, 1, 3, 3
638, 360, 0, 310, 1, 3, 3
638, 360, 0, 310, 1, 3, 3
634, 349, 0, 300, 1, 3, 3
630, 338, 0, 290, 1, 3, 3
626, 327, 0, 280, 1, 3, 3
622, 316, 0, 270, 1, 3, 3
618, 305, 0, 260, 1, 3, 3
614, 294, 0, 250, 1, 3, 3
610, 283, 0, 240, 1, 3, 3
606, 272, 0, 230, 1, 3, 3
602, 261, 0, 220, 1, 3, 3
598, 250, 0, 210, 1, 3, 3
594, 239, 0, 200, 1, 3, 3
590, 228, 0, 190, 1, 3, 3
586, 217, 0, 180, 1, 3, 3
582, 206, 0, 170, 1, 3, 3
578, 195, 0, 160, 1, 3, 3
574, 184, 0, 150, 1, 3, 3
570, 173, 0, 150, 1, 3, 3
566, 162, 0, 150, 1, 3, 3
562, 151, 0, 150, 1, 3, 3
558, 140, 0, 150, 1, 3, 3
554, 129, 0, 150, 1, 3, 3
550, 118, 0, 150, 1, 3, 3
546, 107, 0, 150, 1, 3, 3
542, 96, 0, 150, 1, 3, 3
538, 85, 0, 150, 1, 3, 3
534, 74, 0, 150, 1, 3, 3
530, 63, 0, 150, 1, 3, 3
526, 52, 0, 150, 1, 3, 3
522, 41, 0, 150, 1, 3, 3
518, 30, 0, 150, 1, 3, 3
514, 19, 0, 150, 1, 3, 3
510, 30, 0, 150, 1, 3, 3
510, 30, 0, 150, 1, 3, 3
506, 41, 10, 150, 1, 3, 3
502, 52, 20, 150, 1, 3, 3
498, 63, 30, 150, 1, 3, 3
494, 74, 40, 150, 1, 3, 3
490, 85, 50, 150, 1, 3, 3
486, 96, 60, 150, 1, 3, 3
482, 107, 70, 150, 1, 3, 3
478, 118, 80, 150, 1, 3, 3
474, 129, 90, 150, 1, 3, 3
470, 140, 100, 150, 1, 3, 3
466, 151, 110, 150, 1, 3, 3
462, 162, 120, 150, 1, 3, 3
458, 173, 130, 150, 1, 3, 3
454, 184, 140, 150, 1, 3, 3
450, 195, 150, 150, 1, 3, 3
446, 206, 160, 150, 1, 3, 3
442, 217, 170, 150, 1, 3, 3
438, 228, 180, 150, 1, 3, 3
434, 239, 190, 150, 1, 3, 3
430, 250, 200, 150, 1, 3, 3
426, 261, 210, 150, 1, 3, 3
422, 272, 220, 150, 1, 3, 3
418, 283, 230, 150, 1, 3, 3
414, 294, 240, 150, 1, 3, 3
410, 305, 250, 150, 1, 3, 3
406, 316, 260, 150, 1, 3, 3
402, 327, 270, 150, 1, 3, 3
398, 338, 280, 150, 1, 3, 3
394, 349, 290, 150, 1, 3, 3
390, 360, 300, 150, 1, 3, 3
386, 371, 310, 150, 1, 3, 3
382, 382, 320, 150, 1, 3, 3
378, 393, 330, 150, 1, 3, 3
374, 404, 340, 150, 1, 3, 3
370, 415, 350, 150, 1, 3, 3
366, 426, 350, 150, 1, 3, 3
362, 437, 350, 150, 1, 3, 3
358, 448, 350, 150, 1, 3, 3
354, 459, 350, 150, 1, 3, 3
350, 470, 350, 150, 1, 3, 3
346, 481, 350, 150, 1, 3, 3
342, 470, 350, 150, 1, 3, 3
338, 459, 350, 150, 1, 3, 3
334, 448, 350, 150, 1, 3, 3
330, 437, 350, 150, 1, 3, 3
326, 426, 350, 150, 1, 3, 3
322, 415, 350, 150, 1, 3, 3
322, 415, 350, 150, 1, 3, 3
318, 404, 350, 160, 1, 3, 3
314, 393, 350, 170, 1, 3, 3
310, 382, 350, 180, 1, 3, 3
306, 371, 350, 190, 1, 3, 3
302, 360, 350, 200, 1, 3, 3
302, 360, 350, 200, 1, 3, 3
298, 349, 340, 210, 1, 3, 3
294, 338, 330, 220, 1, 3, 3
290, 327, 320, 220, 1, 3, 3
286, 316, 310, 220, 1, 3, 3
282, 305, 300, 220, 1, 3, 3
278, 294, 290, 220, 1, 3, 3
274, 283, 280, 220, 1, 3, 3
270, 272, 270, 220, 1, 3, 3
266, 261, 260, 220, 1, 3, 3
262, 250, 250, 220, 1, 3, 3
258, 239, 240, 220, 1, 3, 3
254, 228, 230, 220, 1, 3, 3
250, 217, 220, 220, 1, 3, 3
246, 206, 210, 220, 1, 3, 3
242, 195, 200, 220, 1, 3, 3
238, 184, 190, 220, 1, 3, 3
234, 173, 180, 220, 1, 3, 3
230, 162, 170, 220, 1, 3, 3
226, 151, 160, 220, 1, 3, 3
222, 140, 150, 220, 1, 3, 3
218, 129, 140, 220, 1, 3, 3
218, 129, 140, 220, 1, 3, 3
214, 118, 130, 210, 1, 3, 3
210, 107, 120, 200, 1, 3, 3
206, 96, 110, 190, 1, 3, 3
202, 85, 100, 180, 1, 3, 3
198, 74, 90, 170, 1, 3, 3
194, 63, 80, 160, 1, 3, 3
190, 52, 70, 160, 1, 3, 3
186, 41, 60, 160, 1, 3, 3
182, 30, 50, 160, 1, 3, 3
178, 19, 40, 160, 1, 3, 3
174, 30, 30, 160, 1, 3, 3
170, 41, 20, 160, 1, 3, 3
166, 52, 10, 160, 1, 3, 3
162, 63, 10, 160, 1, 3, 3
158, 74, 10, 160, 1, 3, 3
158, 74, 10, 160, 1, 3, 3
154, 85, 10, 170, 1, 3, 3
150, 96, 10, 180, 1, 3, 3
146, 107, 10, 190, 1, 3, 3
146, 107, 10, 190, 1, 3, 3
142, 118, 20, 200, 1, 3, 3
138, 129, 30, 210, 1, 3, 3
134, 140, 40, 220, 1, 3, 3
130, 151, 50, 230, 1, 3, 3
126, 162, 60, 240, 1, 3, 3
122, 173, 70, 250, 1, 3, 3
118, 184, 80, 260, 1, 3, 3
114, 195, 90, 270, 1, 3, 3
110, 206, 100, 280, 1, 3, 3
106, 217, 110, 290, 1, 3, 3
102, 228, 120, 300, 1, 3, 3
98, 239, 130, 310, 1, 3, 3
94, 250, 140, 320, 1, 3, 3
90, 261, 150, 330, 1, 3, 3
86, 272, 160, 340, 1, 3, 3
82, 283, 170, 350, 1, 3, 3
78, 294, 180, 350, 1, 3, 3
74, 305, 190, 350, 1, 3, 3
70, 316, 200, 350, 1, 3, 3
66, 327, 210, 350, 1, 3, 3
62, 338, 220, 350, 1, 3, 3
58, 349, 230, 350, 2, 3, 3
63, 360, 240, 350, 2, 3, 3
68, 371, 250, 350, 2, 3, 3
73, 382, 260, 350, 2, 3, 3
78, 393, 270, 350, 2, 3, 3
83, 404, 280, 350, 2, 3, 3
88, 415, 290, 350, 2, 3, 3
93, 426, 300, 350, 2, 3, 3
98, 437, 310, 350, 2, 3, 3
103, 448, 320, 350, 2, 3, 3
108, 459, 330, 350, 2, 3, 3
113, 470, 340, 350, 2, 3, 3
118, 481, 340, 350, 2, 3, 3
123, 470, 340, 350, 2, 3, 3
128, 459, 340, 350, 2, 3, 3
133, 448, 340, 350, 2, 3, 3
138, 437, 340, 350, 2, 3, 3
138, 437, 340, 350, 2, 3, 3
143, 426, 340, 340, 2, 3, 3
143, 426, 340, 340, 2, 3, 3
148, 415, 330, 330, 2, 3, 3
153, 404, 320, 320, 2, 3, 3
158, 393, 310, 310, 2, 3, 3
163, 382, 300, 300, 2, 3, 3
168, 371, 290, 290, 2, 3, 3
173, 360, 280, 280, 2, 3, 3
178, 349, 270, 270, 2, 3, 3
183, 338, 260, 260, 2, 3, 3
188, 327, 250, 250, 2, 3, 3
193, 316, 240, 240, 2, 3, 3
198, 305, 230, 230, 2, 3, 3
203, 294, 220, 220, 2, 3, 3
208, 283, 210, 210, 2, 3, 3
213, 272, 200, 200, 2, 3, 3
218, 261, 190, 190, 2, 3, 3
223, 250, 180, 180, 2, 3, 3
228, 239, 170, 170, 2, 3, 3
233, 228, 160, 160, 2, 3, 3
238, 217, 150, 150, 2, 3, 3
243, 206, 140, 140, 2, 3, 3
248, 195, 130, 130, 2, 3, 3
253, 184, 120, 120, 2, 3, 3
258, 173, 110, 110, 2, 3, 3
263, 162, 100, 100, 2, 3, 3
268, 151, 90, 90, 2, 3, 3
273, 140, 80, 80, 2, 3, 3
278, 129, 70, 70, 2, 3, 3
283, 118, 60, 60, 2, 3, 3
288, 107, 50, 50, 2, 3, 3
293, 96, 50, 50, 2, 3, 3
293, 96, 50, 50, 2, 3, 3
298, 85, 50, 60, 2, 3, 3
303, 74, 50, 70, 2, 3, 3
308, 63, 50, 80, 2, 3, 3
313, 52, 50, 90, 2, 3, 3
313, 52, 50, 90, 2, 3, 3
318, 41, 60, 100, 2, 3, 3
323, 30, 70, 110, 2, 3, 3
328, 19, 80, 120, 2, 3, 3
333, 30, 90, 130, 2, 3, 3
338, 41, 100, 140, 2, 3, 3
343, 52, 110, 150, 2, 3, 3
348, 63, 120, 160, 2, 3, 3
353, 74, 130, 170, 2, 3, 3
358, 85, 140, 180, 2, 3, 3
363, 96, 150, 190, 2, 3, 3
368, 107, 160, 200, 2, 3, 3
373, 118, 170, 210, 2, 3, 3
378, 129, 180, 220, 2, 3, 3
383, 140, 190, 230, 2, 3, 3
388, 151, 200, 240, 2, 3, 3
393, 162, 210, 250, 2, 3, 3
398, 173, 220, 260, 2, 3, 3
403, 184, 230, 270, 2, 3, 3
408, 195, 240, 280, 2, 3, 3
413, 206, 250, 290, 2, 3, 3
418, 217, 260, 300, 2, 3, 3
423, 228, 270, 310, 2, 3, 3
428, 239, 280, 320, 2, 3, 3
433, 250, 290, 330, 2, 3, 3
438, 261, 300, 340, 2, 3, 3
443, 272, 310, 350, 2, 3, 3
448, 283, 320, 350, 2, 3, 3
453, 294, 330, 350, 2, 3, 3
458, 305, 340, 350, 2, 3, 3
463, 316, 350, 350, 2, 3, 3
468, 327, 350, 350, 2, 3, 3
473, 338, 350, 350, 2, 3, 3
478, 349, 350, 350, 2, 3, 3
483, 360, 350, 350, 2, 3, 3
488, 371, 350, 350, 2, 3, 3
493, 382, 350, 350, 2, 3, 3
498, 393, 350, 350, 2, 3, 3
503, 404, 350, 350, 2, 3, 3
508, 415, 350, 350, 2, 3, 3
513, 426, 350, 350, 2, 3, 3
518, 437, 350, 350, 2, 3, 3
523, 448, 350, 350, 2, 3, 3
528, 459, 350, 350, 2, 3, 3
528, 459, 350, 350, 2, 3, 3
533, 470, 340, 350, 2, 3, 3
533, 470, 340, 350, 2, 3, 3
538, 481, 330, 340, 2, 3, 3
543, 470, 320, 330, 2, 3, 3
548, 459, 310, 320, 2, 3, 3
553, 448, 300, 310, 2, 3, 3
558, 437, 290, 300, 2, 3, 3
563, 426, 280, 290, 2, 3, 3
568, 415, 270, 280, 2, 3, 3
573, 404, 260, 270, 2, 3, 3
578, 393, 250, 260, 2, 3, 3
583, 382, 240, 250, 2, 3, 3
588, 371, 230, 240, 2, 3, 3
593, 360, 220, 230, 2, 3, 3
598, 349, 210, 220, 2, 3, 3
603, 338, 200, 210, 2, 3, 3
608, 327, 190, 200, 2, 3, 3
613, 316, 180, 190, 2, 3, 3
618, 305, 170, 180, 2, 3, 3
623, 294, 160, 170, 2, 3, 3
628, 283, 150, 170, 2, 3, 3
633, 272, 140, 170, 2, 3, 3
638, 261, 130, 170, 2, 3, 3
643, 250, 120, 170, 3, 3, 3
638, 239, 110, 170, 3, 3, 3
633, 228, 100, 170, 3, 3, 3
628, 217, 90, 170, 3, 3, 3
628, 217, 90, 170, 3, 3, 3
623, 206, 80, 160, 3, 3, 3
618, 195, 70, 150, 3, 3, 3
613, 184, 60, 140, 3, 3, 3
608, 173, 50, 130, 3, 3, 3
603, 162, 40, 120, 3, 3, 3
598, 151, 30, 110, 3, 3, 3
593, 140, 20, 100, 3, 3, 3
588, 129, 10, 90, 3, 3, 3
583, 118, 0, 80, 3, 3, 3
578, 107, 0, 70, 3, 3, 3
573, 96, 0, 60, 3, 3, 3
568, 85, 0, 50, 3, 3, 3
563, 74, 0, 40, 3, 3, 3
558, 63, 0, 40, 3, 3, 3
558, 63, 0, 40, 3, 3, 3
553, 52, 0, 50, 3, 3, 3
553, 52, 0, 50, 3, 3, 3
548, 41, 10, 60, 3, 3, 3
543, 30, 20, 70, 3, 3, 3
538, 19, 30, 80, 3, 3, 3
533, 30, 40, 90, 3, 3, 3
528, 41, 50, 100, 3, 3, 3
523, 52, 60, 110, 3, 3, 3
518, 63, 70, 120, 3, 3, 3
513, 74, 80, 130, 3, 3, 3
508, 85, 90, 140, 3, 3, 3
503, 96, 100, 150, 3, 3, 3
498, 107, 110, 160, 3, 3, 3
493, 118, 120, 170, 3, 3, 3
488, 129, 130, 180, 3, 3, 3
483, 140, 140, 190, 3, 3, 3
478, 151, 150, 200, 3, 3, 3
473, 162, 160, 210, 3, 3, 3
468, 173, 170, 220, 3, 3, 3
463, 184, 180, 230, 3, 3, 3
458, 195, 190, 240, 3, 3, 3
453, 206, 200, 250, 3, 3, 3
448, 217, 210, 260, 3, 3, 3
443, 228, 220, 270, 3, 3, 3
438, 239, 230, 280, 3, 3, 3
433, 250, 240, 290, 3, 3, 3
428, 261, 250, 300, 3, 3, 3
423, 272, 260, 310, 3, 3, 3
418, 283, 270, 320, 3, 3, 3
413, 294, 280, 330, 3, 3, 3
408, 305, 290, 340, 3, 3, 3
403, 316, 300, 350, 3, 3, 3
398, 327, 310, 350, 3, 3, 3
393, 338, 320, 350, 3, 3, 3
388, 349, 330, 350, 3, 3, 3
383, 360, 340, 350, 3, 3, 3
378, 371, 350, 350, 3, 3, 3
373, 382, 350, 350, 3, 3, 3
368, 393, 350, 350, 3, 3, 3
363, 404, 350, 350, 3, 3, 3
358, 415, 350, 350, 3, 3, 3
353, 426, 350, 350, 3, 3, 3
348, 437, 350, 350, 3, 3, 3
343, 448, 350, 350, 3, 3, 3
343, 448, 350, 350, 3, 3, 3
338, 459, 350, 340, 3, 3, 3
338, 459, 350, 340, 3, 3, 3
333, 470, 340, 330, 3, 3, 3
328, 481, 330, 320, 3, 3, 3
323, 470, 320, 310, 3, 3, 3
318, 459, 310, 300, 3, 3, 3
313, 448, 300, 290, 3, 3, 3
308, 437, 290, 280, 3, 3, 3
303, 426, 280, 270, 3, 3, 3
298, 415, 270, 260, 3, 3, 3
293, 404, 260, 250, 3, 3, 3
288, 393, 250, 240, 3, 3, 3
283, 382, 240, 230, 3, 3, 3
278, 371, 230, 220, 3, 3, 3
273, 360, 220, 210, 3, 3, 3
268, 349, 210, 200, 3, 3, 3
263, 338, 200, 190, 3, 3, 3
258, 327, 190, 180, 3, 3, 3
253, 316, 180, 170, 3, 3, 3
248, 305, 170, 160, 3, 3, 3
243, 294, 160, 150, 3, 3, 3
238, 283, 150, 140, 3, 3, 3
233, 272, 140, 130, 3, 3, 3
228, 261, 130, 120, 3, 3, 3
223, 250, 120, 110, 3, 3, 3
218, 239, 110, 100, 3, 3, 3
213, 228, 100, 90, 3, 3, 3
208, 217, 90, 80, 3, 3, 3
203, 206, 80, 70, 3, 3, 3
198, 195, 70, 60, 3, 3, 3
193, 184, 60, 50, 3, 3, 3
188, 173, 50, 40, 3, 3, 3
183, 162, 40, 30, 3, 3, 3
178, 151, 30, 20, 3, 3, 3
173, 140, 20, 10, 3, 3, 3
168, 129, 10, 0, 3, 3, 3
